wav_filename,wav_filesize,transcript
/home/nam/Desktop/data_test/test/i_am_a_student_at_international_university_4.wav,127020,i am a student at international university
/home/nam/Desktop/data_test/test/move_forward_162.wav,63532,move forward
/home/nam/Desktop/data_test/test/move_behind_13.wav,63532,move behind
/home/nam/Desktop/data_test/test/come_with_me_67.wav,63532,come with me
/home/nam/Desktop/data_test/test/do_you_know_me_104.wav,63532,do you know me
/home/nam/Desktop/data_test/test/move_behind_44.wav,63532,move behind
/home/nam/Desktop/data_test/test/turn_to_the_left_18.wav,63532,turn to the left
/home/nam/Desktop/data_test/test/turn_left_65.wav,63532,turn left
/home/nam/Desktop/data_test/test/move_95.wav,63532,move
/home/nam/Desktop/data_test/test/come_with_me_86.wav,63532,come with me
/home/nam/Desktop/data_test/test/have_a_good_time_8.wav,94252,have a good time
/home/nam/Desktop/data_test/test/move_behind_29.wav,63532,move behind
/home/nam/Desktop/data_test/test/follow_me_49.wav,63532,follow me
/home/nam/Desktop/data_test/test/move_forward_165.wav,63532,move forward
/home/nam/Desktop/data_test/test/im_so_boring_2.wav,63532,i am so boring
/home/nam/Desktop/data_test/test/do_you_know_me_59.wav,63532,do you know me
/home/nam/Desktop/data_test/test/how_do_you_feel_45.wav,63532,how do you feel
/home/nam/Desktop/data_test/test/move_197.wav,63532,move
/home/nam/Desktop/data_test/test/hello_104.wav,63532,hello
/home/nam/Desktop/data_test/test/turn_left_81.wav,63532,turn left
/home/nam/Desktop/data_test/test/move_forward_229.wav,63532,move forward
/home/nam/Desktop/data_test/test/put_your_hand_up_22.wav,63532,put your hand up
/home/nam/Desktop/data_test/test/move_forward_88.wav,63532,move forward
/home/nam/Desktop/data_test/test/what_is_your_name_3.wav,63532,what is your name
/home/nam/Desktop/data_test/test/move_forward_170.wav,63532,move forward
/home/nam/Desktop/data_test/test/move_144.wav,63532,move
/home/nam/Desktop/data_test/test/follow_me_116.wav,63532,follow me
/home/nam/Desktop/data_test/test/hello_my_name_is_nam_1.wav,94252,hello my name is nam
/home/nam/Desktop/data_test/test/who_are_you_30.wav,63532,who are you
/home/nam/Desktop/data_test/test/hello_33.wav,63532,hello
/home/nam/Desktop/data_test/test/how_do_you_feel_79.wav,63532,how do you feel
/home/nam/Desktop/data_test/test/move_39.wav,63532,move
/home/nam/Desktop/data_test/test/hello_my_name_is_nam_22.wav,94252,hello my name is nam
/home/nam/Desktop/data_test/test/turn_left_10.wav,63532,turn left
/home/nam/Desktop/data_test/test/turn_to_the_right_17.wav,63532,turn to the right
/home/nam/Desktop/data_test/test/are_you_married_50.wav,94252,are you married
/home/nam/Desktop/data_test/test/do_you_know_where_you_are_41.wav,94252,do you know where you are
/home/nam/Desktop/data_test/test/can_you_sing_a_song_8.wav,94252,can you sing a song
/home/nam/Desktop/data_test/test/turn_left_16.wav,63532,turn left
/home/nam/Desktop/data_test/test/do_you_know_where_you_are_11.wav,94252,do you know where you are
/home/nam/Desktop/data_test/test/are_you_married_45.wav,94252,are you married
/home/nam/Desktop/data_test/test/how_are_you_today_33.wav,63532,how are you today
/home/nam/Desktop/data_test/test/i_am_a_student_at_international_university_46.wav,127020,i am a student at international university
/home/nam/Desktop/data_test/test/move_forward_185.wav,63532,move forward
/home/nam/Desktop/data_test/test/i_dont_know_32.wav,63532,i don't know
/home/nam/Desktop/data_test/test/can_you_follow_me_19.wav,94252,can you follow me
/home/nam/Desktop/data_test/test/come_with_me_51.wav,63532,come with me
/home/nam/Desktop/data_test/test/move_131.wav,63532,move
/home/nam/Desktop/data_test/test/goodbye_see_you_later_23.wav,63532,goodbye see you later
/home/nam/Desktop/data_test/test/come_with_me_95.wav,63532,come with me
/home/nam/Desktop/data_test/test/put_your_hand_up_38.wav,63532,put your hand up
/home/nam/Desktop/data_test/test/i_dont_know_15.wav,63532,i don't know
/home/nam/Desktop/data_test/test/i_dont_know_59.wav,63532,i don't know
/home/nam/Desktop/data_test/test/move_105.wav,63532,move
/home/nam/Desktop/data_test/test/hello_1.wav,63532,hello
/home/nam/Desktop/data_test/test/im_so_boring_25.wav,63532,i am so boring
/home/nam/Desktop/data_test/test/forward_18.wav,63532,forward
/home/nam/Desktop/data_test/test/do_you_have_brothers_or_sisters_18.wav,94252,do you have brothers or sisters
/home/nam/Desktop/data_test/test/do_you_know_me_99.wav,63532,do you know me
/home/nam/Desktop/data_test/test/hello_109.wav,63532,hello
/home/nam/Desktop/data_test/test/do_you_have_brothers_or_sisters_43.wav,94252,do you have brothers or sisters
/home/nam/Desktop/data_test/test/move_forward_66.wav,63532,move forward
/home/nam/Desktop/data_test/test/turn_to_the_right_27.wav,63532,turn to the right
/home/nam/Desktop/data_test/test/i_dont_know_52.wav,63532,i don't know
/home/nam/Desktop/data_test/test/im_fine_thank_you_4.wav,63532,i am fine thank you
/home/nam/Desktop/data_test/test/stop_talking_16.wav,63532,stop talking
/home/nam/Desktop/data_test/test/how_are_you_today_12.wav,63532,how are you today
/home/nam/Desktop/data_test/test/stop_talking_43.wav,63532,stop talking
/home/nam/Desktop/data_test/test/move_65.wav,63532,move
/home/nam/Desktop/data_test/test/hello_124.wav,63532,hello
/home/nam/Desktop/data_test/test/forward_6.wav,63532,forward
/home/nam/Desktop/data_test/test/im_so_boring_15.wav,63532,i am so boring
/home/nam/Desktop/data_test/test/move_70.wav,63532,move
/home/nam/Desktop/data_test/test/goodbye_see_you_later_16.wav,63532,goodbye see you later
/home/nam/Desktop/data_test/test/move_behind_37.wav,63532,move behind
/home/nam/Desktop/data_test/test/can_you_follow_me_24.wav,94252,can you follow me
/home/nam/Desktop/data_test/test/move_forward_103.wav,63532,move forward
/home/nam/Desktop/data_test/test/i_dont_know_19.wav,63532,i don't know
/home/nam/Desktop/data_test/test/how_are_you_today_6.wav,63532,how are you today
/home/nam/Desktop/data_test/test/move_forward_55.wav,63532,move forward
/home/nam/Desktop/data_test/test/im_so_boring_34.wav,63532,i am so boring
/home/nam/Desktop/data_test/test/who_are_you_13.wav,63532,who are you
/home/nam/Desktop/data_test/test/hello_9.wav,63532,hello
/home/nam/Desktop/data_test/test/im_so_boring_35.wav,63532,i am so boring
/home/nam/Desktop/data_test/test/put_your_hand_up_63.wav,63532,put your hand up
/home/nam/Desktop/data_test/test/move_forward_210.wav,63532,move forward
/home/nam/Desktop/data_test/test/move_192.wav,63532,move
/home/nam/Desktop/data_test/test/can_you_tell_me_a_joke_53.wav,94252,can you tell me a joke
/home/nam/Desktop/data_test/test/do_you_have_brothers_or_sisters_8.wav,94252,do you have brothers or sisters
/home/nam/Desktop/data_test/test/goodbye_see_you_later_5.wav,63532,goodbye see you later
/home/nam/Desktop/data_test/test/move_51.wav,63532,move
/home/nam/Desktop/data_test/test/how_do_you_feel_57.wav,63532,how do you feel
/home/nam/Desktop/data_test/test/hello_my_name_is_nam_14.wav,94252,hello my name is nam
/home/nam/Desktop/data_test/test/move_forward_213.wav,63532,move forward
/home/nam/Desktop/data_test/test/do_you_know_where_you_are_29.wav,94252,do you know where you are
/home/nam/Desktop/data_test/test/i_am_a_student_at_international_university_58.wav,127020,i am a student at international university
/home/nam/Desktop/data_test/test/follow_me_94.wav,63532,follow me
/home/nam/Desktop/data_test/test/turn_to_the_right_16.wav,63532,turn to the right
/home/nam/Desktop/data_test/test/im_so_boring_37.wav,63532,i am so boring
/home/nam/Desktop/data_test/test/what_is_your_name_18.wav,63532,what is your name
/home/nam/Desktop/data_test/test/goodbye_see_you_later_55.wav,63532,goodbye see you later
/home/nam/Desktop/data_test/test/move_behind_91.wav,63532,move behind
/home/nam/Desktop/data_test/test/stop_talking_17.wav,63532,stop talking
/home/nam/Desktop/data_test/test/move_forward_65.wav,63532,move forward
/home/nam/Desktop/data_test/test/goodbye_see_you_later_41.wav,63532,goodbye see you later
/home/nam/Desktop/data_test/test/goodbye_see_you_later_30.wav,63532,goodbye see you later
/home/nam/Desktop/data_test/test/have_a_good_time_16.wav,94252,have a good time
/home/nam/Desktop/data_test/test/move_155.wav,63532,move
/home/nam/Desktop/data_test/test/move_204.wav,63532,move
/home/nam/Desktop/data_test/test/can_you_tell_me_a_joke_61.wav,94252,can you tell me a joke
/home/nam/Desktop/data_test/test/do_you_know_me_105.wav,63532,do you know me
/home/nam/Desktop/data_test/test/turn_right_7.wav,63532,turn right
/home/nam/Desktop/data_test/test/can_you_sing_a_song_29.wav,94252,can you sing a song
/home/nam/Desktop/data_test/test/hello_129.wav,63532,hello
/home/nam/Desktop/data_test/test/do_you_know_me_72.wav,63532,do you know me
/home/nam/Desktop/data_test/test/goodbye_see_you_later_46.wav,63532,goodbye see you later
/home/nam/Desktop/data_test/test/who_are_you_2.wav,63532,who are you
/home/nam/Desktop/data_test/test/do_you_know_me_109.wav,63532,do you know me
/home/nam/Desktop/data_test/test/im_so_boring_14.wav,63532,i am so boring
/home/nam/Desktop/data_test/test/have_a_good_time_41.wav,94252,have a good time
/home/nam/Desktop/data_test/test/move_150.wav,63532,move
/home/nam/Desktop/data_test/test/goodbye_see_you_later_50.wav,63532,goodbye see you later
/home/nam/Desktop/data_test/test/do_you_know_me_81.wav,63532,do you know me
/home/nam/Desktop/data_test/test/turn_right_39.wav,63532,turn right
/home/nam/Desktop/data_test/test/can_you_sing_a_song_27.wav,94252,can you sing a song
/home/nam/Desktop/data_test/test/stop_talking_2.wav,63532,stop talking
/home/nam/Desktop/data_test/test/can_you_sing_a_song_1.wav,94252,can you sing a song
/home/nam/Desktop/data_test/test/follow_me_73.wav,63532,follow me
/home/nam/Desktop/data_test/test/how_are_you_today_2.wav,63532,how are you today
/home/nam/Desktop/data_test/test/go_ahead_38.wav,63532,go ahead
/home/nam/Desktop/data_test/test/move_behind_118.wav,63532,move behind
/home/nam/Desktop/data_test/test/hello_59.wav,63532,hello
/home/nam/Desktop/data_test/test/how_are_you_today_20.wav,63532,how are you today
/home/nam/Desktop/data_test/test/im_so_boring_10.wav,63532,i am so boring
/home/nam/Desktop/data_test/test/can_you_tell_me_a_joke_13.wav,94252,can you tell me a joke
/home/nam/Desktop/data_test/test/turn_to_the_left_34.wav,63532,turn to the left
/home/nam/Desktop/data_test/test/i_am_a_student_at_international_university_37.wav,127020,i am a student at international university
/home/nam/Desktop/data_test/test/move_159.wav,63532,move
/home/nam/Desktop/data_test/test/have_a_good_time_44.wav,94252,have a good time
/home/nam/Desktop/data_test/test/move_forward_231.wav,63532,move forward
/home/nam/Desktop/data_test/test/do_you_have_brothers_or_sisters_29.wav,94252,do you have brothers or sisters
/home/nam/Desktop/data_test/test/stop_talking_80.wav,63532,stop talking
/home/nam/Desktop/data_test/test/move_35.wav,63532,move
/home/nam/Desktop/data_test/test/do_you_know_me_4.wav,63532,do you know me
/home/nam/Desktop/data_test/test/what_is_your_name_5.wav,63532,what is your name
/home/nam/Desktop/data_test/test/move_forward_195.wav,63532,move forward
/home/nam/Desktop/data_test/test/i_am_a_student_at_international_university_53.wav,127020,i am a student at international university
/home/nam/Desktop/data_test/test/do_you_know_where_you_are_8.wav,94252,do you know where you are
/home/nam/Desktop/data_test/test/move_165.wav,63532,move
/home/nam/Desktop/data_test/test/i_dont_know_43.wav,63532,i don't know
/home/nam/Desktop/data_test/test/put_your_hand_up_64.wav,63532,put your hand up
/home/nam/Desktop/data_test/test/do_you_know_me_28.wav,63532,do you know me
/home/nam/Desktop/data_test/test/follow_me_63.wav,63532,follow me
/home/nam/Desktop/data_test/test/forward_16.wav,63532,forward
/home/nam/Desktop/data_test/test/hello_37.wav,63532,hello
/home/nam/Desktop/data_test/test/go_ahead_15.wav,63532,go ahead
/home/nam/Desktop/data_test/test/im_fine_thank_you_26.wav,63532,i am fine thank you
/home/nam/Desktop/data_test/test/turn_to_the_left_56.wav,63532,turn to the left
/home/nam/Desktop/data_test/test/come_with_me_45.wav,63532,come with me
/home/nam/Desktop/data_test/test/im_fine_thank_you_27.wav,63532,i am fine thank you
/home/nam/Desktop/data_test/test/what_is_your_name_20.wav,63532,what is your name
/home/nam/Desktop/data_test/test/turn_left_53.wav,63532,turn left
/home/nam/Desktop/data_test/test/goodbye_see_you_later_43.wav,63532,goodbye see you later
/home/nam/Desktop/data_test/test/go_ahead_37.wav,63532,go ahead
/home/nam/Desktop/data_test/test/im_fine_thank_you_45.wav,63532,i am fine thank you
/home/nam/Desktop/data_test/test/follow_me_83.wav,63532,follow me
/home/nam/Desktop/data_test/test/turn_to_the_right_8.wav,63532,turn to the right
/home/nam/Desktop/data_test/test/move_forward_144.wav,63532,move forward
/home/nam/Desktop/data_test/test/move_199.wav,63532,move
/home/nam/Desktop/data_test/test/who_are_you_20.wav,63532,who are you
/home/nam/Desktop/data_test/test/go_ahead_25.wav,63532,go ahead
/home/nam/Desktop/data_test/test/turn_right_63.wav,63532,turn right
/home/nam/Desktop/data_test/test/are_you_married_52.wav,94252,are you married
/home/nam/Desktop/data_test/test/who_are_you_41.wav,63532,who are you
/home/nam/Desktop/data_test/test/do_you_know_me_126.wav,63532,do you know me
/home/nam/Desktop/data_test/test/follow_me_39.wav,63532,follow me
/home/nam/Desktop/data_test/test/who_are_you_12.wav,63532,who are you
/home/nam/Desktop/data_test/test/move_forward_240.wav,63532,move forward
/home/nam/Desktop/data_test/test/im_fine_thank_you_19.wav,63532,i am fine thank you
/home/nam/Desktop/data_test/test/how_are_you_today_39.wav,63532,how are you today
/home/nam/Desktop/data_test/test/turn_to_the_left_25.wav,63532,turn to the left
/home/nam/Desktop/data_test/test/hello_83.wav,63532,hello
/home/nam/Desktop/data_test/test/hello_125.wav,63532,hello
/home/nam/Desktop/data_test/test/move_forward_141.wav,63532,move forward
/home/nam/Desktop/data_test/test/come_with_me_20.wav,63532,come with me
/home/nam/Desktop/data_test/test/can_you_follow_me_38.wav,94252,can you follow me
/home/nam/Desktop/data_test/test/go_ahead_33.wav,63532,go ahead
/home/nam/Desktop/data_test/test/turn_left_40.wav,63532,turn left
/home/nam/Desktop/data_test/test/can_you_sing_a_song_9.wav,94252,can you sing a song
/home/nam/Desktop/data_test/test/how_do_you_feel_81.wav,63532,how do you feel
/home/nam/Desktop/data_test/test/move_177.wav,63532,move
/home/nam/Desktop/data_test/test/can_you_tell_me_a_joke_31.wav,94252,can you tell me a joke
/home/nam/Desktop/data_test/test/turn_to_the_right_39.wav,63532,turn to the right
/home/nam/Desktop/data_test/test/i_am_a_student_at_international_university_45.wav,127020,i am a student at international university
/home/nam/Desktop/data_test/test/follow_me_51.wav,63532,follow me
/home/nam/Desktop/data_test/test/move_forward_107.wav,63532,move forward
/home/nam/Desktop/data_test/test/move_forward_232.wav,63532,move forward
/home/nam/Desktop/data_test/test/move_behind_40.wav,63532,move behind
/home/nam/Desktop/data_test/test/move_98.wav,63532,move
/home/nam/Desktop/data_test/test/what_is_your_name_68.wav,63532,what is your name
/home/nam/Desktop/data_test/test/move_behind_45.wav,63532,move behind
/home/nam/Desktop/data_test/test/move_forward_132.wav,63532,move forward
/home/nam/Desktop/data_test/test/can_you_follow_me_22.wav,94252,can you follow me
/home/nam/Desktop/data_test/test/do_you_know_me_117.wav,63532,do you know me
/home/nam/Desktop/data_test/test/do_you_know_me_30.wav,63532,do you know me
/home/nam/Desktop/data_test/test/i_am_a_student_at_international_university_68.wav,127020,i am a student at international university
/home/nam/Desktop/data_test/test/move_154.wav,63532,move
/home/nam/Desktop/data_test/test/im_so_boring_5.wav,63532,i am so boring
/home/nam/Desktop/data_test/test/move_forward_29.wav,63532,move forward
/home/nam/Desktop/data_test/test/turn_left_46.wav,63532,turn left
/home/nam/Desktop/data_test/test/turn_right_8.wav,63532,turn right
/home/nam/Desktop/data_test/test/how_do_you_feel_17.wav,63532,how do you feel
/home/nam/Desktop/data_test/test/who_are_you_39.wav,63532,who are you
/home/nam/Desktop/data_test/test/move_forward_197.wav,63532,move forward
/home/nam/Desktop/data_test/test/im_fine_thank_you_8.wav,63532,i am fine thank you
/home/nam/Desktop/data_test/test/move_behind_77.wav,63532,move behind
/home/nam/Desktop/data_test/test/can_you_follow_me_29.wav,94252,can you follow me
/home/nam/Desktop/data_test/test/what_is_your_name_76.wav,63532,what is your name
/home/nam/Desktop/data_test/test/are_you_married_39.wav,94252,are you married
/home/nam/Desktop/data_test/test/move_behind_102.wav,63532,move behind
/home/nam/Desktop/data_test/test/move_forward_58.wav,63532,move forward
/home/nam/Desktop/data_test/test/move_behind_34.wav,63532,move behind
/home/nam/Desktop/data_test/test/follow_me_9.wav,63532,follow me
/home/nam/Desktop/data_test/test/who_are_you_73.wav,63532,who are you
/home/nam/Desktop/data_test/test/turn_right_15.wav,63532,turn right
/home/nam/Desktop/data_test/test/move_forward_166.wav,63532,move forward
/home/nam/Desktop/data_test/test/hello_24.wav,63532,hello
/home/nam/Desktop/data_test/test/i_dont_know_26.wav,63532,i don't know
/home/nam/Desktop/data_test/test/come_with_me_43.wav,63532,come with me
/home/nam/Desktop/data_test/test/i_am_a_student_at_international_university_67.wav,127020,i am a student at international university
/home/nam/Desktop/data_test/test/move_forward_67.wav,63532,move forward
/home/nam/Desktop/data_test/test/do_you_know_where_you_are_15.wav,94252,do you know where you are
/home/nam/Desktop/data_test/test/move_75.wav,63532,move
/home/nam/Desktop/data_test/test/turn_right_69.wav,63532,turn right
/home/nam/Desktop/data_test/test/follow_me_37.wav,63532,follow me
/home/nam/Desktop/data_test/test/do_you_have_brothers_or_sisters_36.wav,94252,do you have brothers or sisters
/home/nam/Desktop/data_test/test/follow_me_46.wav,63532,follow me
/home/nam/Desktop/data_test/test/stop_talking_23.wav,63532,stop talking
/home/nam/Desktop/data_test/test/come_with_me_21.wav,63532,come with me
/home/nam/Desktop/data_test/test/how_do_you_feel_84.wav,63532,how do you feel
/home/nam/Desktop/data_test/test/move_forward_108.wav,63532,move forward
/home/nam/Desktop/data_test/test/turn_left_9.wav,63532,turn left
/home/nam/Desktop/data_test/test/can_you_sing_a_song_17.wav,94252,can you sing a song
/home/nam/Desktop/data_test/test/turn_left_31.wav,63532,turn left
/home/nam/Desktop/data_test/test/move_forward_83.wav,63532,move forward
/home/nam/Desktop/data_test/test/stop_talking_75.wav,63532,stop talking
/home/nam/Desktop/data_test/test/go_ahead_5.wav,63532,go ahead
/home/nam/Desktop/data_test/test/move_forward_230.wav,63532,move forward
/home/nam/Desktop/data_test/test/do_you_know_me_7.wav,63532,do you know me
/home/nam/Desktop/data_test/test/move_18.wav,63532,move
/home/nam/Desktop/data_test/test/what_is_your_name_10.wav,63532,what is your name
/home/nam/Desktop/data_test/test/hello_my_name_is_nam_24.wav,94252,hello my name is nam
/home/nam/Desktop/data_test/test/i_dont_know_29.wav,63532,i don't know
/home/nam/Desktop/data_test/test/how_are_you_today_43.wav,63532,how are you today
/home/nam/Desktop/data_test/test/do_you_know_me_96.wav,63532,do you know me
/home/nam/Desktop/data_test/test/move_68.wav,63532,move
/home/nam/Desktop/data_test/test/nam_9.wav,63532,nam
/home/nam/Desktop/data_test/test/how_do_you_feel_19.wav,63532,how do you feel
/home/nam/Desktop/data_test/test/put_your_hand_up_61.wav,63532,put your hand up
/home/nam/Desktop/data_test/test/forward_50.wav,63532,forward
/home/nam/Desktop/data_test/test/do_you_know_me_43.wav,63532,do you know me
/home/nam/Desktop/data_test/test/put_your_hand_up_54.wav,63532,put your hand up
/home/nam/Desktop/data_test/test/im_fine_thank_you_35.wav,63532,i am fine thank you
/home/nam/Desktop/data_test/test/turn_right_48.wav,63532,turn right
/home/nam/Desktop/data_test/test/im_so_boring_3.wav,63532,i am so boring
/home/nam/Desktop/data_test/test/i_am_a_student_at_international_university_1.wav,127020,i am a student at international university
/home/nam/Desktop/data_test/test/how_are_you_today_7.wav,63532,how are you today
/home/nam/Desktop/data_test/test/who_are_you_29.wav,63532,who are you
/home/nam/Desktop/data_test/test/move_behind_27.wav,63532,move behind
/home/nam/Desktop/data_test/test/how_do_you_feel_52.wav,63532,how do you feel
/home/nam/Desktop/data_test/test/have_a_good_time_4.wav,94252,have a good time
/home/nam/Desktop/data_test/test/i_dont_know_4.wav,63532,i don't know
/home/nam/Desktop/data_test/test/turn_to_the_right_25.wav,63532,turn to the right
/home/nam/Desktop/data_test/test/do_you_know_me_15.wav,63532,do you know me
/home/nam/Desktop/data_test/test/stop_talking_10.wav,63532,stop talking
/home/nam/Desktop/data_test/test/i_am_a_student_at_international_university_39.wav,127020,i am a student at international university
/home/nam/Desktop/data_test/test/move_171.wav,63532,move
/home/nam/Desktop/data_test/test/move_forward_217.wav,63532,move forward
/home/nam/Desktop/data_test/test/do_you_know_where_you_are_42.wav,94252,do you know where you are
/home/nam/Desktop/data_test/test/move_43.wav,63532,move
/home/nam/Desktop/data_test/test/do_you_know_me_123.wav,63532,do you know me
/home/nam/Desktop/data_test/test/are_you_married_60.wav,94252,are you married
/home/nam/Desktop/data_test/test/i_dont_know_28.wav,63532,i don't know
/home/nam/Desktop/data_test/test/turn_left_13.wav,63532,turn left
/home/nam/Desktop/data_test/test/i_am_a_student_at_international_university_10.wav,127020,i am a student at international university
/home/nam/Desktop/data_test/test/can_you_tell_me_a_joke_36.wav,94252,can you tell me a joke
/home/nam/Desktop/data_test/test/move_forward_164.wav,63532,move forward
/home/nam/Desktop/data_test/test/forward_2.wav,63532,forward
/home/nam/Desktop/data_test/test/stop_talking_61.wav,63532,stop talking
/home/nam/Desktop/data_test/test/i_am_a_student_at_international_university_51.wav,127020,i am a student at international university
/home/nam/Desktop/data_test/test/move_forward_113.wav,63532,move forward
/home/nam/Desktop/data_test/test/come_with_me_98.wav,63532,come with me
/home/nam/Desktop/data_test/test/i_am_a_student_at_international_university_15.wav,127020,i am a student at international university
/home/nam/Desktop/data_test/test/move_16.wav,63532,move
/home/nam/Desktop/data_test/test/can_you_sing_a_song_21.wav,94252,can you sing a song
/home/nam/Desktop/data_test/test/turn_left_28.wav,63532,turn left
/home/nam/Desktop/data_test/test/have_a_good_time_11.wav,94252,have a good time
/home/nam/Desktop/data_test/test/follow_me_98.wav,63532,follow me
/home/nam/Desktop/data_test/test/move_forward_9.wav,63532,move forward
/home/nam/Desktop/data_test/test/do_you_know_where_you_are_32.wav,94252,do you know where you are
/home/nam/Desktop/data_test/test/come_with_me_37.wav,63532,come with me
/home/nam/Desktop/data_test/test/hello_my_name_is_nam_11.wav,94252,hello my name is nam
/home/nam/Desktop/data_test/test/follow_me_100.wav,63532,follow me
/home/nam/Desktop/data_test/test/turn_left_91.wav,63532,turn left
/home/nam/Desktop/data_test/test/come_with_me_12.wav,63532,come with me
/home/nam/Desktop/data_test/test/have_a_good_time_38.wav,94252,have a good time
/home/nam/Desktop/data_test/test/turn_to_the_right_32.wav,63532,turn to the right
/home/nam/Desktop/data_test/test/go_ahead_19.wav,63532,go ahead
/home/nam/Desktop/data_test/test/stop_talking_9.wav,63532,stop talking
/home/nam/Desktop/data_test/test/stop_talking_24.wav,63532,stop talking
/home/nam/Desktop/data_test/test/do_you_know_me_13.wav,63532,do you know me
/home/nam/Desktop/data_test/test/put_your_hand_up_58.wav,63532,put your hand up
/home/nam/Desktop/data_test/test/move_behind_79.wav,63532,move behind
/home/nam/Desktop/data_test/test/have_a_good_time_1.wav,94252,have a good time
/home/nam/Desktop/data_test/test/i_am_a_student_at_international_university_65.wav,127020,i am a student at international university
/home/nam/Desktop/data_test/test/go_ahead_41.wav,63532,go ahead
/home/nam/Desktop/data_test/test/can_you_follow_me_42.wav,94252,can you follow me
/home/nam/Desktop/data_test/test/hello_127.wav,63532,hello
/home/nam/Desktop/data_test/test/turn_right_20.wav,63532,turn right
/home/nam/Desktop/data_test/test/put_your_hand_up_7.wav,63532,put your hand up
/home/nam/Desktop/data_test/test/do_you_know_me_54.wav,63532,do you know me
/home/nam/Desktop/data_test/test/turn_to_the_left_33.wav,63532,turn to the left
/home/nam/Desktop/data_test/test/move_forward_64.wav,63532,move forward
/home/nam/Desktop/data_test/test/have_a_good_time_14.wav,94252,have a good time
/home/nam/Desktop/data_test/test/how_are_you_today_13.wav,63532,how are you today
/home/nam/Desktop/data_test/test/follow_me_113.wav,63532,follow me
/home/nam/Desktop/data_test/test/follow_me_4.wav,63532,follow me
/home/nam/Desktop/data_test/test/come_with_me_72.wav,63532,come with me
/home/nam/Desktop/data_test/test/put_your_hand_up_8.wav,63532,put your hand up
/home/nam/Desktop/data_test/test/go_ahead_52.wav,63532,go ahead
/home/nam/Desktop/data_test/test/do_you_know_where_you_are_24.wav,94252,do you know where you are
/home/nam/Desktop/data_test/test/follow_me_64.wav,63532,follow me
/home/nam/Desktop/data_test/test/do_you_know_me_128.wav,63532,do you know me
/home/nam/Desktop/data_test/test/move_124.wav,63532,move
/home/nam/Desktop/data_test/test/stop_talking_37.wav,63532,stop talking
/home/nam/Desktop/data_test/test/move_157.wav,63532,move
/home/nam/Desktop/data_test/test/move_behind_116.wav,63532,move behind
/home/nam/Desktop/data_test/test/can_you_tell_me_a_joke_6.wav,94252,can you tell me a joke
/home/nam/Desktop/data_test/test/go_ahead_44.wav,63532,go ahead
/home/nam/Desktop/data_test/test/turn_to_the_left_16.wav,63532,turn to the left
/home/nam/Desktop/data_test/test/turn_left_75.wav,63532,turn left
/home/nam/Desktop/data_test/test/do_you_have_brothers_or_sisters_46.wav,94252,do you have brothers or sisters
/home/nam/Desktop/data_test/test/move_forward_28.wav,63532,move forward
/home/nam/Desktop/data_test/test/move_forward_110.wav,63532,move forward
/home/nam/Desktop/data_test/test/turn_to_the_right_36.wav,63532,turn to the right
/home/nam/Desktop/data_test/test/come_with_me_10.wav,63532,come with me
/home/nam/Desktop/data_test/test/hello_2.wav,63532,hello
/home/nam/Desktop/data_test/test/do_you_know_me_50.wav,63532,do you know me
/home/nam/Desktop/data_test/test/i_am_a_student_at_international_university_7.wav,127020,i am a student at international university
/home/nam/Desktop/data_test/test/forward_63.wav,63532,forward
/home/nam/Desktop/data_test/test/can_you_follow_me_20.wav,94252,can you follow me
/home/nam/Desktop/data_test/test/how_do_you_feel_75.wav,63532,how do you feel
/home/nam/Desktop/data_test/test/do_you_know_me_125.wav,63532,do you know me
/home/nam/Desktop/data_test/test/turn_right_64.wav,63532,turn right
/home/nam/Desktop/data_test/test/how_do_you_feel_30.wav,63532,how do you feel
/home/nam/Desktop/data_test/test/what_is_your_name_80.wav,63532,what is your name
/home/nam/Desktop/data_test/test/what_is_your_name_25.wav,63532,what is your name
/home/nam/Desktop/data_test/test/i_dont_know_50.wav,63532,i don't know
/home/nam/Desktop/data_test/test/goodbye_see_you_later_21.wav,63532,goodbye see you later
/home/nam/Desktop/data_test/test/move_forward_4.wav,63532,move forward
/home/nam/Desktop/data_test/test/stop_talking_51.wav,63532,stop talking
/home/nam/Desktop/data_test/test/put_your_hand_up_28.wav,63532,put your hand up
/home/nam/Desktop/data_test/test/move_161.wav,63532,move
/home/nam/Desktop/data_test/test/move_22.wav,63532,move
/home/nam/Desktop/data_test/test/how_do_you_feel_29.wav,63532,how do you feel
/home/nam/Desktop/data_test/test/turn_to_the_left_24.wav,63532,turn to the left
/home/nam/Desktop/data_test/test/turn_right_34.wav,63532,turn right
/home/nam/Desktop/data_test/test/turn_left_48.wav,63532,turn left
/home/nam/Desktop/data_test/test/move_forward_1.wav,63532,move forward
/home/nam/Desktop/data_test/test/move_forward_79.wav,63532,move forward
/home/nam/Desktop/data_test/test/forward_40.wav,63532,forward
/home/nam/Desktop/data_test/test/move_behind_85.wav,63532,move behind
/home/nam/Desktop/data_test/test/hello_114.wav,63532,hello
/home/nam/Desktop/data_test/test/do_you_know_me_46.wav,63532,do you know me
/home/nam/Desktop/data_test/test/follow_me_30.wav,63532,follow me
/home/nam/Desktop/data_test/test/who_are_you_6.wav,63532,who are you
/home/nam/Desktop/data_test/test/who_are_you_61.wav,63532,who are you
